PublicationID	PublicationYear
20194751	2010
23529133	2013
24533229	2014
22028592	2011
16914444	2006
25413013	2014
26007720	2015
26279189	2015
35503090	2022
26172439	2015
12177434	2002
11751303	2002
24824477	2014
11997512	2002
16520393	2006
21984829	2011
23946456	2013
15650196	2005
18514224	2008
28938544	2017
18621057	2008
20720017	2010
19913020	2010
27630829	2016
29520710	2018
25694144	2015
9190807	1997
34178567	2021
17522220	2007
24494192	2014
27783711	2016
25248409	2014
25638270	2015
19880963	2010
22920187	2012
10500212	1999
7642629	1995
32810181	2020
25758345	2015
18337556	2008
8804611	1996
8845374	1995
32982106	2020
20226197	2010
26732094	2016
32937373	2020
22545664	2012
21629885	2011
22802649	2012
28373561	2017
18773911	2008
11090128	2000
26456860	2015
22431638	2012
28248511	2017
32441456	2020
28648616	2017
21540647	2011
14685257	2004
27526178	2016
24872509	2014
30250480	2018
22021614	2011
19116273	2009
23378535	2013
20357769	2010
10393905	1999
12655054	2003
14732692	2004
22194841	2011
19079604	2008
17563362	2007
19781979	2009
21106983	2011
14984054	2003
19945296	2010
33523913	2021
15562003	2004
15891885	2005
16979683	2007
21044632	2011
22451487	2012
25340959	2014
22855561	2012
23868333	2013
27111637	2016
14676325	2003
10074145	1999
19666468	2009
24237767	2013
16938098	2006
20085721	2010
27095146	2016
19079583	2008
16177311	2005
19397492	2009
27428887	2016
19734344	2009
20011239	2009
29149100	2018
20335180	2010
16515535	2006
18272491	2008
24611035	2014
22928018	2012
22639721	2012
25512514	2014
12552001	2003
22922258	2012
16680194	2006
29317708	2018
17020908	2007
19648166	2010
23275343	2013
34531396	2021
18425141	2008
19211557	2009
23810922	2013
15665082	2005
27402461	2016
24777644	2014
7654692	1995
26414347	2015
27096320	2016
29449924	2015
8962059	1996
19625641	2009
18374654	2008
17488097	2007
22549783	2012
20210464	2010
28987321	2018
23762388	2013
8034655	1994
26459561	2015
32287559	2006
26582263	2015
21931549	2011
35515769	2020
29202038	2017
17233582	2007
22889873	2012
26968647	2016
29976840	2018
27009202	2016
17223796	2007
17438270	2007
7492313	1995
20566715	2010
17516913	2007
20811885	2010
16041045	2005
23150810	2012
31004844	2019
24376816	2013
24576094	2014
10811843	2000
22132227	2011
19422253	2009
30410625	2018
21653233	2011
25400311	2014
24392222	2014
36132836	2021
12874307	2003
10545126	1999
22792325	2012
20194691	2010
20601428	2010
29990310	2018
11842201	2002
20410301	2010
24933423	2014
15939870	2005
20525685	2010
25656845	2015
28974047	2017
15308738	2004
15167892	2004
9053440	1997
23295826	2013
28096095	2017
19653300	2009
29872620	2018
8347619	1993
8654387	1996
19903738	2010
26258445	2016
20861162	2010
28973299	2017
23689374	2013
22748191	2012
21789261	2011
26877910	2015
18218719	2008
7721873	1995
26949185	2016
21683626	2011
24067646	2013
23995429	2013
29743355	2018
29942088	2018
14757830	2004
9545231	1998
24759758	2014
19383474	2009
32586954	2020
30452949	2019
21102411	2010
27215173	2016
18752639	2009
22949645	2012
19509288	2009
19627396	2010
26427060	2015
19689109	2009
25288762	2014
24280699	2012
23509144	2013
16107539	2005
26845436	2016
19167308	2009
24016305	2013
23971744	2013
23514882	2013
32948883	2021
28101506	2016
21209886	2010
24127596	2013
22312459	2011
7809136	1994
15755258	2005
25043058	2014
23776527	2013
27856750	2016
25242553	2014
34307196	2021
9742109	1998
25057340	2014
27966617	2016
26831207	2016
28095684	2017
25731175	2015
24212136	2014
21555342	2011
26727879	2016
21417339	2011
23824811	2013
7826384	1995
26893375	2016
22509010	2012
17699512	2007
18426793	2008
28270598	2017
9380760	1997
20616002	2010
15608118	2005
16600963	2006
27110777	2016
16930149	2006
29146721	2018
10899134	2000
32998383	2020
27713246	2010
18789700	2008
19941825	2009
12526797	2003
24927560	2014
20510203	2010
16737440	2006
12163559	2002
7811690	1994
24550730	2014
22179831	2012
9284147	1997
16940106	2006
28117396	2017
20660730	2010
26283346	2015
12975475	2003
15197275	2004
26728358	2016
26637054	2016
16688211	2006
25245430	2014
20178770	2010
20826693	2010
30023492	2016
18550532	2008
30873932	2019
20844013	2010
24056097	2014
26773325	2016
27814381	2016
10543783	1999
17168552	2006
8003514	1994
20106972	2010
24670876	2014
18584053	2008
22350070	2012
25004819	2014
26667473	2016
20217612	2010
21102451	2011
23103871	2012
22114682	2011
22276994	2012
18216021	2008
17084454	2007
34458771	2020
29246300	2017
17145707	2006
35256819	2022
23404505	2013
19487290	2009
18591661	2008
24062738	2013
27302953	2016
16640778	2006
23507778	2013
16938875	2006
19029139	2009
7624355	1995
25584011	2015
23185318	2012
24648342	2014
29240418	2018
19801648	2009
20168090	2010
24752301	2014
25027712	2014
21217145	2011
19053435	2008
27851926	2016
10400774	1999
19381279	2009
22163577	2010
16160165	2005
17581986	2007
21839051	2012
19164908	2007
25657647	2014
17459006	2007
18287031	2008
25201719	2014
24022506	2013
16434700	2006
18234500	2009
24982419	2014
19296456	2009
24492301	2014
19052082	2009
22111995	2011
16505487	2006
26484868	2015
9784192	1998
8049354	1994
14990731	2004
11959956	2002
19309687	2009
16043718	2005
26288846	2015
10716739	2000
18772238	2009
24118982	2013
21211724	2011
14720124	2004
34995461	2022
19136458	2009
19715291	2009
11581428	2001
27302750	2016
17235694	2007
27980963	2015
32587856	2020
19004776	2008
19965775	2010
19528316	2009
17881743	2007
24379286	2014
20739753	2010
22040025	2012
16131659	2005
28787011	2017
19690854	2010
30098391	2018
22405006	2012
26266791	2013
15053742	2004
17652321	2007
29379506	2017
23671085	2013
15314146	2004
18577523	2008
27783665	2016
21780816	2011
19808248	2009
34539340	2021
16948636	2006
32240171	2020
30102405	2018
22135303	2012
29741662	2018
24114747	2014
24253765	2014
25122135	2015
31566831	2019
25973760	2015
25124363	2014
29455846	2018
23278741	2013
25973571	2015
30279169	2018
29453386	2018
24697349	2014
12374740	2002
15827200	2005
21041624	2010
22386318	2012
23451052	2013
18753140	2008
32286952	2020
27571103	2016
27143623	2016
25972845	2015
18445649	2008
22357553	2012
21200028	2011
21233205	2011
27546596	2016
22665516	2012
16714549	2006
21670291	2011
20713715	2010
20080735	2010
27528687	2016
22393018	2012
23567207	2013
15007178	2004
29473841	2018
19836337	2009
23921129	2013
11435605	2001
24728180	2014
20479194	2010
24767986	2014
12853476	2003
36210513	2022
19920805	2010
20502719	2010
18771295	2008
27881740	2016
34064034	2021
8995662	1997
16428608	2006
33815364	2021
26320861	2015
10197994	1999
9746528	1998
15192117	2004
22669904	2012
9490786	1998
25879709	2015
21649580	2011
20861327	2010
30714595	2019
21748593	2011
29743205	2018
8104537	1993
25825775	2015
25484039	2015
29348579	2018
22577864	2012
19718021	2009
28479045	2017
20622973	2010
20032467	2010
25395306	2015
21153910	2011
21106498	2011
28497796	2017
20735854	2010
23400782	2013
9671778	1998
10869428	2000
26636087	2015
14691230	2004
30135211	2018
25237857	2014
11689640	2001
32601597	2019
22960045	2012
29351565	2018
30101151	2018
22367846	2012
29921764	2018
21525338	2011
24616257	2014
25774777	2015
27696240	2016
15459336	2004
23351143	2013
12417740	2002
17652026	2007
27159829	2016
21438633	2011
20554521	2010
18841159	2008
16141329	2005
22941645	2012
29904022	2018
14517237	2003
29275861	2018
17923870	2007
15105826	2004
19815018	2009
20684533	2010
16174740	2005
32442402	2020
15778442	2005
21099371	2011
26771495	2016
20480116	2010
20069525	2010
26018774	2015
7831288	1995
15047695	2004
18469080	2008
19139128	2009
20041289	2010
19800890	2009
24531551	2014
27536656	2016
23638319	2013
24523351	2014
21524903	2011
17867652	2007
18808384	2008
23289588	2013
23443654	2013
24900211	2010
31346086	2019
25684450	2015
16061937	2005
29206031	2017
26913380	2016
29255092	2018
32472931	2020
34425055	2022
20713507	2010
24505136	2014
8170992	1994
25941489	2015
24371270	2014
27157619	2016
21723875	2011
8700870	1996
28025979	2017
30531898	2018
24005034	2013
18434541	2008
21599922	2011
19278655	2009
27065061	2016
9927740	1999
24465541	2014
28487384	2017
9568907	1998
22000855	2011
19154116	2009
11237867	2001
19509313	2009
12370190	2002
16790431	2006
26935805	2016
19674885	2009
25394172	2015
24953096	2014
23104097	2012
16880396	2006
24473078	2014
34541401	2022
28104450	2017
25972551	2015
15968064	2005
30498244	2018
7534410	1995
31296843	2019
28564608	2017
26668322	2016
20498311	2010
19734051	2009
17460038	2007
27402201	2016
23026636	2013
31235749	2019
31233555	2019
19679363	2009
21954357	2011
18040044	2007
29515371	2018
20042108	2009
16081656	2005
22241778	2012
24344305	2014
17255341	2007
19478876	2009
20404324	2010
24464187	2014
23847615	2013
23667509	2013
18434316	2008
28230065	2017
23212378	2012
28177609	2017
15583017	2004
9447247	1997
11391002	2001
18790804	2008
28052029	2017
18702520	2008
19246540	2009
19074952	2009
22982544	2012
20139421	2010
17426129	2007
24901708	2014
23832200	2013
15238634	2004
29120638	2017
20523736	2010
27309150	2016
19416920	2009
18779332	2008
16917505	2006
11782540	2002
22022488	2011
24516673	2014
21619025	2011
33171940	2020
12121903	2002
12777633	2003
29378851	2018
10516059	1999
30712672	2019
22088143	2012
24237936	2013
27667696	2016
20820671	2010
21877294	2011
22487183	2012
31164357	2019
15708977	2005
30297847	2018
17088427	2006
31133755	2019
18805795	2008
19656396	2009
27052731	2016
17007612	2006
21789239	2011
16407334	2006
22442151	2012
20404192	2010
24108701	2013
23226363	2012
17320138	2007
15590969	2004
11106619	2000
14523560	2003
9032467	1997
23375057	2013
25428504	2014
17295446	2007
10860986	2000
21106528	2011
11206059	2000
23881135	2013
21059660	2011
21278164	2011
30273408	2018
21359096	2011
11468358	2001
18842594	2008
24493803	2014
21415010	2011
17635638	2007
21715319	2011
25680790	2015
26019635	2015
26869642	2016
20654625	2010
26526043	2015
23487783	2013
23361315	2013
26832821	2016
21381693	2011
17988934	2007
21586581	2011
21248664	2011
18694564	2008
21257971	2011
23426629	2013
22495651	2012
22337945	2012
22286059	2012
23710622	2013
21289292	2011
29670065	2018
23411397	2013
24064211	2013
16939418	2007
22799562	2012
22355771	2012
21383176	2011
19164515	2009
26633812	2015
17548517	2007
18241885	2008
16689804	2006
27494274	2016
20512925	2010
15190131	2004
20863807	2011
18174166	2008
22860022	2012
7708679	1995
27956551	2017
24314081	2013
16940549	2006
22052909	2011
33096353	2020
9078257	1997
23225702	2013
16937114	2007
11309493	2001
9860954	1998
10430932	1999
22982762	2012
11053123	2000
16239428	2006
21946559	2011
23180565	2013
28893983	2017
20502938	2010
30150373	2018
20028021	2010
20048145	2010
15799719	2005
37882143	2023
22399885	2010
12640129	2003
21761266	2011
24205110	2013
18614606	2008
20364069	2010
17462668	2007
21603269	2011
32295170	2020
20152941	2010
16179909	2005
21167941	2011
15331420	2004
15294792	2004
20236816	2011
22449919	2012
10228150	1999
12832462	2003
24599328	2014
21781305	2011
18582039	2008
19737805	2009
26541886	2016
18574150	2008
18413228	2008
23183895	2013
12011116	2002
22660579	2012
11349061	2001
24927554	2014
25116094	2014
18571423	2008
27369736	2016
15240488	2004
18951906	2008
19816595	2009
26842479	2016
20483343	2010
18710229	2008
16796401	2006
26085218	2015
19361435	2009
18483194	2008
17909285	2007
16390934	2006
26719280	2015
26650353	2015
11847129	2002
16097953	2006
28714476	2017
19633296	2009
23269842	2013
25534939	2015
15330760	2005
21994452	2011
21484585	2011
25477519	2015
17540842	2007
20861009	2010
21555453	2011
21320535	2011
17959370	2007
22138492	2012
26224839	2015
30347742	2018
24624364	2014
22042270	2012
18948139	2008
12582206	2003
29473874	2018
22096377	2009
11606775	2001
23133450	2012
36250680	2022
PMC2894550	2010
11742131	2002
22484812	2012
21378967	2011
31096049	2019
29079741	2017
34871332	2021
15563602	2004
19923726	2009
21994363	2011
23885256	2013
28442996	2017
21262824	2011
21840295	2012
11956298	2002
23241926	2013
1945854	1991
19373253	2009
32287541	2017
12145198	2002
28607052	2017
12518046	2003
23300779	2012
27105490	2016
20699357	2010
20717101	2010
17438276	2007
23068614	2012
16120651	2005
20145116	2010
21391573	2011
20176146	2010
34095881	2021
33367824	2021
26229114	2015
22328160	2012
15933069	2005
12134160	2002
12097605	2002
27820605	2016
24664433	2014
19219989	2009
21564336	2011
21538339	2011
25378324	2015
19208618	2009
19580763	2009
18929568	2009
30564232	2018
24312339	2013
22290531	2012
23376934	2013
27783038	2016
20190755	2010
27486774	2016
14670078	2004
23184990	2012
10684297	2000
22406983	2012
28660197	2017
22385960	2012
21818117	2012
25556716	2015
21723917	2011
25855741	2015
21931755	2011
27642265	2016
22172991	2012
19401465	2009
22454595	2009
15852016	2005
20699270	2010
19513107	2009
23867339	2014
17189191	2006
27069115	2016
16914752	2006
17363896	2007
20401880	2010
10864639	2000
21106536	2011
16229681	2006
20080725	2010
25810537	2015
28824174	2017
37544972	2023
11566886	2001
24758929	2014
28694323	2017
19208780	2009
22884367	2012
16537476	2006
PMC7152040	2010
20224549	2010
17915935	2008
12794184	2003
26391698	2015
31816964	2019
20818176	2010
17485514	2007
23510390	2013
19477918	2009
19553666	2009
18408000	2008
23199982	2013
27099293	2016
10941910	2000
22346713	2009
25763817	2015
23774033	2013
9685505	1998
19180241	2009
23049983	2012
20584990	2010
16040972	2005
20228407	2010
22762444	2012
28935113	2017
17142383	2007
31757674	2019
34367346	2021
21897119	2011
23394681	2013
23629842	2013
16829959	2006
29184033	2017
28951471	2017
25122758	2014
18796005	2008
22039424	2011
20846877	2010
23046124	2012
27400127	2016
36810079	2023
27561545	2016
9927419	1999
19054661	2009
21658230	2011
22733822	2012
28432014	2017
18577708	2008
17363906	2007
30456358	2018
16505140	2006
26211613	2015
23354687	2013
15649124	2005
28813681	2017
22751103	2012
20431344	2010
21731573	2011
22231355	2011
17132863	2006
29078321	2017
23175600	2012
10780881	1998
11504878	2001
14530380	2003
17268555	2007
18602124	2008
16315182	2006
19170639	2009
12485993	2002
21108626	2011
20820467	2010
9600934	1998
18223657	2008
19301873	2009
25071437	2014
28159613	2017
21646455	2011
30575728	2018
28186725	2017
29393909	2018
23372785	2013
24886523	2014
15148309	2004
33163530	2021
11222778	2001
21326935	2010
27873889	2008
31771173	2019
9271090	1997
36037221	2022
21948365	2012
24273172	2014
35494463	2020
19196954	2009
23897981	2013
18164740	2008
19237344	2009
12490709	2002
22493032	2012
23268355	2013
22113616	2011
17917162	2007
26797123	2016
24314089	2013
18338241	2008
22101157	2011
11101523	2000
17709410	2007
24422969	2014
17497959	2007
24248359	2013
12235355	2002
28298557	2017
31267017	2019
11535830	2001
20192190	2010
18334216	2008
16091016	2006
9621098	1998
19273615	2009
16299070	2006
26073311	2015
30871182	2019
17999504	2007
24117850	2014
35315911	2022
17651804	2008
22723355	2012
21275045	2011
18003726	2008
22014113	2011
20547770	2010
8650153	1996
16299334	2005
9500785	1998
24101514	2013
22578168	2012
26413868	2015
15716362	2005
29724993	2018
28440708	2017
21044305	2010
22056930	2012
20962041	2010
17371296	2007
18843053	2008
24132651	2013
14530377	2003
15790315	2005
20331369	2010
21343310	2011
29674755	2018
29113027	2018
26701911	2015
23386723	2013
23091054	2012
16147531	2005
24358071	2013
15101818	2004
20003392	2009
11784866	2002
8962138	1996
18719108	2008
24855945	2014
28724773	2017
30165816	2018
21422740	2011
16611927	2006
21666679	2011
32350255	2020
20042604	2010
17889984	2007
19660929	2009
27122615	2016
18343228	2008
20053942	2010
28875019	2017
28812955	2017
14656218	2004
24733900	2014
16436701	2006
22947939	2012
27208170	2016
23999858	2013
23944979	2013
17715236	2007
25805498	2015
15220441	2004
25578459	2015
8876181	1996
20176926	2010
28808125	2017
23259865	2013
8670900	1996
14757052	2004
9271587	1997
18997780	2008
18691008	2008
29648813	2018
22683645	2012
19528259	2009
19033375	2009
15930396	2005
21576502	2011
15007100	2004
16597622	2006
18424733	2008
28321219	2017
26488276	2015
28824594	2017
16737971	2006
18941743	2009
18480090	2008
22140469	2011
12538883	2003
16214800	2005
24058728	2013
18543256	2008
19477926	2009
25494299	2015
20454917	2010
26488653	2015
19255428	2009
10338505	1999
19620276	2009
PMC4058655	2011
20007602	2010
15163793	2004
18077615	2008
34458695	2021
25193662	2014
21482757	2011
26417929	2015
27079976	2016
27841852	2016
18694828	2008
26744220	2014
19237577	2009
25604835	2015
21080029	2011
20308304	2010
16952279	2007
19742177	2009
18780821	2008
12709314	2003
24002211	2013
25760606	2015
19997509	2009
26918197	2016
21615172	2011
20394858	2010
23947402	2013
31649670	2019
21402930	2011
18218854	2008
33036374	2020
15791205	2005
31963765	2020
23777426	2013
26947245	2016
22194865	2011
18710296	2008
20855540	2010
34290245	2021
23737451	2013
29247053	2018
19948836	2010
10069811	1999
21715496	2011
20064447	2009
25443790	2015
17932491	2007
PMC10300527	2023
19572747	2009
19279187	2009
15647361	2005
15483625	2004
22327461	2012
30077634	2018
9539770	1998
24733924	2014
15084739	2004
26694616	2016
23949117	2013
12668435	2003
18957610	2008
28096309	2017
20667589	2010
21995415	2011
15613343	2005
20668230	2010
28100778	2017
22346603	2011
27034966	2016
25709814	2014
15454458	2004
19498040	2009
22578086	2012
26758274	2016
35575684	2022
23402885	2013
18603532	2008
22545138	2012
22790420	2012
20708399	2010
24201319	2013
25404323	2014
16697221	2006
34167422	2021
25764948	2015
22865457	2012
22847422	2012
26492939	2016
21520037	2011
